page,price,location,alapterulet,szobak,erkely
270,250 000 Ft/hó,"Budapest XI. kerület, Budafoki út",36 m2,1,
270,307 808 Ft/hó,"Budapest IX. kerület, Mester utca",63 m2,2,
270,846 472 Ft/hó,"Budapest III. kerület, Mátyáshegy",80 m2,3,80 m2
271,200 000 Ft/hó,"Budapest VI. kerület, Rózsa utca",27 m2,1,
271,300 000 Ft/hó,"Budapest IX. kerület, Ipar köz",67 m2,2,
271,300 000 Ft/hó,"Budapest IX. kerület, Thaly Kálmán utca",40 m2,2,5 m2
271,220 000 Ft/hó,"Budapest XIV. kerület, Gvadányi utca",56 m2,1 + 2 fél,
271,769 135 Ft/hó,"Budapest II. kerület, Törökvész",120 m2,4,41 m2
271,420 000 Ft/hó,"Budapest II. kerület, Csalogány utca",71 m2,3,3 m2
271,780 000 Ft/hó,"Budapest XIV. kerület, Gyertyán utca",110 m2,4,9 m2
271,320 000 Ft/hó,"Budapest XIV. kerület, Hungária körút 33.",85 m2,2 + 1 fél,
271,500 000 Ft/hó,"Budapest V. kerület, Só utca 8.",81 m2,3,
271,400 000 Ft/hó,"Budapest II. kerület, Törökvész",70 m2,2,18 m2
271,265 000 Ft/hó,"Budapest XI. kerület, Budafoki út 64/c a",30 m2,1,10 m2
271,260 000 Ft/hó,"Budapest XIV. kerület, Ungvár utca",54 m2,2,
271,270 000 Ft/hó,"Budapest VIII. kerület, Józsefváros - Népszínháznegyed",51 m2,1 + 1 fél,
271,295 000 Ft/hó,"Budapest III. kerület, Lajos utca",44 m2,2,7 m2
271,300 000 Ft/hó,"Budapest II. kerület, Kandó Kálmán utca",87 m2,2 + 1 fél,
271,240 000 Ft/hó,"Budapest XIII. kerület, Újlipótváros",56 m2,2,4 m2
271,395 000 Ft/hó,"Budapest III. kerület, Folyamőr utca",54 m2,2,12 m2
271,200 000 Ft/hó,"Budapest II. kerület, Marczibányi tér",25 m2,1,
271,299 000 Ft/hó,"Budapest V. kerület, Kálvin tér",40 m2,1 + 1 fél,
271,270 000 Ft/hó,"Budapest XIV. kerület, Huszt utca",49 m2,2,
272,380 000 Ft/hó,"Budapest II. kerület, Endrődi Sándor utca 24/b",62 m2,2 + 1 fél,4 m2
272,359 990 Ft/hó,"Budapest II. kerület, Lotz Károly utca",66 m2,3,25 m2
272,260 000 Ft/hó,"Budapest XIV. kerület, Torontál utca 23-25.",56 m2,2,10 m2
272,240 000 Ft/hó,"Budapest VIII. kerület, Bauer Sándor utca 12.",25 m2,1,
272,566 000 Ft/hó,"Budapest III. kerület, Jablonka út 81.",80 m2,3,25 m2
272,700 000 Ft/hó,"Budapest VI. kerület, Andrássy út",97 m2,3,20 m2
272,1 240 000 Ft/hó,"Budapest II. kerület, Vérhalom utca",70 m2,2,30 m2
272,230 000 Ft/hó,"Budapest IX. kerület, Ipar utca",51 m2,2,
272,699 000 Ft/hó,"Budapest XIII. kerület, Hegedűs Gyula utca 3.",110 m2,4,
272,319 000 Ft/hó,"Budapest XI. kerület, Sopron út",61 m2,3,6 m2
272,520 000 Ft/hó,"Budapest XIII. kerület, Csanády utca",148 m2,3,
272,270 000 Ft/hó,"Budapest XI. kerület, Alíz utca 8.",40 m2,2,14 m2
272,240 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca",35 m2,1,4 m2
272,255 000 Ft/hó,"Budapest II. kerület, Petrezselyem utca",39 m2,1 + 1 fél,1 m2
272,257 789 Ft/hó,"Budapest V. kerület, Veres Pálné utca",31 m2,1,
272,335 000 Ft/hó,"Budapest XI. kerület, Billegető utca",52 m2,2,11 m2
272,390 000 Ft/hó,"Budapest II. kerület, Vérhalom utca",60 m2,2 + 1 fél,10 m2
272,240 000 Ft/hó,"Budapest VII. kerület, Garay utca",62 m2,2,
272,280 000 Ft/hó,"Budapest VI. kerület, Podmaniczky utca",50 m2,2,
272,300 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca",45 m2,2,11 m2
273,270 000 Ft/hó,"Budapest XIII. kerület, Kassák Lajos utca 41.",84 m2,2 + 2 fél,
273,270 000 Ft/hó,"Budapest IX. kerület, Tűzoltó utca",50 m2,2,2 m2
273,310 000 Ft/hó,"Budapest XII. kerület, Szendrő utca 20/B",66 m2,2 + 1 fél,6 m2
273,600 000 Ft/hó,"Budapest XIV. kerület, Ciklámen utca 4.",92 m2,3,14 m2
273,255 000 Ft/hó,"Budapest VI. kerület, Andrássy út",45 m2,1 + 1 fél,2 m2
273,255 000 Ft/hó,"Budapest VIII. kerület, Krúdy utca 3.",54 m2,2,
273,260 000 Ft/hó,"Budapest XI. kerület, Nádorliget utca 5/B",48 m2,2,40 m2
273,160 000 Ft/hó,"Budapest I. kerület, Váralja utca",18 m2,1,
273,299 000 Ft/hó,"Budapest XI. kerület, Nagyszeben út",58 m2,2,6 m2
273,299 000 Ft/hó,"Budapest VIII. kerület, II. János Pál pápa tér",70 m2,1 + 1 fél,
273,219 000 Ft/hó,"Budapest VIII. kerület, Szentkirályi utca",47 m2,1,
273,300 000 Ft/hó,"Budapest XII. kerület, Rege út 8.",60 m2,2,9 m2
273,365 000 Ft/hó,"Budapest XIII. kerület, Szent István park",84 m2,2,5 m2
273,240 000 Ft/hó,"Budapest IX. kerület, Ráday utca 24.",40 m2,1 + 1 fél,
273,310 000 Ft/hó,"Budapest VII. kerület, Erzsébet körút 53.",56 m2,2,
273,260 000 Ft/hó,"Budapest VI. kerület, Bajnok utca",40 m2,1,
273,569 445 Ft/hó,"Budapest V. kerület, Haris köz",100 m2,3,
273,310 000 Ft/hó,"Budapest II. kerület, Tulipán utca",65 m2,2,9 m2
273,295 000 Ft/hó,"Budapest XI. kerület, Egry József utca 15.",50 m2,1 + 1 fél,4 m2
273,700 000 Ft/hó,"Budapest XI. kerület, Bíró László József körút 2.",72 m2,2,20 m2
274,380 000 Ft/hó,"Budapest V. kerület, Semmelweis utca",76 m2,4,
274,280 000 Ft/hó,"Budapest XI. kerület, Bartók Béla út",87 m2,3 + 1 fél,4 m2
274,225 000 Ft/hó,"Budapest II. kerület, Csalogány utca",33 m2,1,2 m2
274,400 000 Ft/hó,"Budapest II. kerület, Fillér utca",66 m2,2,20 m2
274,323 000 Ft/hó,"Budapest IX. kerület, Angyal utca",78 m2,2 + 1 fél,2 m2
274,430 000 Ft/hó,"Budapest IX. kerület, Lónyay utca 24.",71 m2,2 + 2 fél,4 m2
274,290 000 Ft/hó,"Budapest VI. kerület, Izabella utca",52 m2,2,
274,240 000 Ft/hó,"Budapest V. kerület, Aranykéz utca",26 m2,1,1 m2
274,416 000 Ft/hó,"Budapest IX. kerület, Mester utca",44 m2,2,8 m2
274,575 000 Ft/hó,"Budapest II. kerület, Bimbó út",91 m2,3,6 m2
274,250 000 Ft/hó,"Budapest XVIII. kerület, Kappel Emília utca 5.",44 m2,1,3 m2
274,260 000 Ft/hó,"Budapest XI. kerület, Fehérvári út",40 m2,1 + 1 fél,8 m2
274,290 000 Ft/hó,"Budapest XIII. kerület, Klapka utca",42 m2,2,
274,500 000 Ft/hó,"Budapest V. kerület, Veres Pálné utca",120 m2,4 + 1 fél,5 m2
274,260 000 Ft/hó,"Budapest XIV. kerület, Hermina út",49 m2,2,3 m2
274,240 000 Ft/hó,"Budapest VI. kerület, Podmaniczky utca",58 m2,1 + 1 fél,
274,180 000 Ft/hó,"Budapest XIV. kerület, Egressy út",31 m2,1,3 m2
274,250 000 Ft/hó,"Budapest VII. kerület, Dohány utca 1/B",38 m2,1,
274,360 000 Ft/hó,"Budapest IX. kerület, Nádasdy utca 12.",59 m2,3,7 m2
274,240 000 Ft/hó,"Budapest II. kerület, Szépvölgyi út",56 m2,1 + 1 fél,
275,270 000 Ft/hó,"Budapest XIV. kerület, Laky Adolf utca",52 m2,2,6 m2
275,399 000 Ft/hó,"Budapest V. kerület, Kossuth Lajos utca 17.",75 m2,3,
275,450 000 Ft/hó,"Budapest VI. kerület, Rózsa utca",101 m2,3 + 1 fél,
275,150 000 Ft/hó,"Budapest V. kerület, Hercegprímás utca",16 m2,1,
275,350 000 Ft/hó,"Budapest XI. kerület, Barázda utca 5F",45 m2,2,6 m2
275,1 480 000 Ft/hó,"Budapest II. kerület, Ötvös János utca",140 m2,4 + 1 fél,310 m2
275,1 080 000 Ft/hó,"Budapest XII. kerület, Dolgos utca",151 m2,4 + 1 fél,10 m2
275,550 000 Ft/hó,"Budapest XI. kerület, Üröm utca",130 m2,3,
275,290 000 Ft/hó,"Budapest XVI. kerület, Felsőmalom utca 23.",60 m2,2,10 m2
275,1 270 000 Ft/hó,"Budapest II. kerület, Tömörkény utca",125 m2,2 + 1 fél,
275,285 000 Ft/hó,"Budapest XIII. kerület, Kárpát utca",32 m2,1 + 1 fél,
275,320 000 Ft/hó,"Budapest I. kerület, Attila út",33 m2,1,
275,500 000 Ft/hó,"Budapest XI. kerület, Bocskai út 27.",155 m2,4,15 m2
275,550 000 Ft/hó,"Budapest VI. kerület, Szondi utca 51.",70 m2,3,3 m2
275,275 000 Ft/hó,"Budapest IV. kerület, József Attila utca",64 m2,1 + 2 fél,4 m2
275,290 000 Ft/hó,"Budapest XIII. kerület, Ipoly utca",56 m2,1 + 1 fél,6 m2
275,980 000 Ft/hó,"Budapest VIII. kerület, Corvin sétány",150 m2,3 + 1 fél,17 m2
275,664 000 Ft/hó,"Budapest XI. kerület, Bartók Béla út 51.",166 m2,5,4 m2
275,240 000 Ft/hó,"Budapest XI. kerület, Karolina út",45 m2,2,3 m2
275,230 000 Ft/hó,"Budapest III. kerület, Szentendrei út",54 m2,2,6 m2
276,250 000 Ft/hó,"Budapest IX. kerület, Óbester utca",51 m2,2,5 m2
276,250 000 Ft/hó,"Budapest IX. kerület, Bárd utca",34 m2,1 + 1 fél,4 m2
276,450 000 Ft/hó,"Budapest II. kerület, Bem rakpart 41.",70 m2,2,2 m2
276,500 000 Ft/hó,"Budapest XIII. kerület, Kárpát utca 9.",108 m2,4,10 m2
276,1 000 000 Ft/hó,"Budapest VI. kerület, Rózsa utca",78 m2,4,
276,240 000 Ft/hó,"Budapest IX. kerület, Csengettyű utca",51 m2,2,4 m2
276,980 000 Ft/hó,"Budapest II. kerület, Fillér utca",78 m2,3,20 m2
276,220 000 Ft/hó,"Budapest V. kerület, Mérleg utca",28 m2,1,
276,400 000 Ft/hó,"Budapest V. kerület, Petőfi tér",83 m2,2,5 m2
276,200 000 Ft/hó,"Budapest VI. kerület, Szondi utca",30 m2,1 + 1 fél,
276,220 000 Ft/hó,"Budapest III. kerület, Bóbita utca 1.",50 m2,2,
276,399 000 Ft/hó,"Budapest IX. kerület, Vágóhíd utca",59 m2,2,18 m2
276,225 000 Ft/hó,"Budapest XV. kerület, Csokonai utca",38 m2,1,4 m2
276,310 000 Ft/hó,"Budapest XII. kerület, Böszörményi út",98 m2,3 + 1 fél,
276,250 000 Ft/hó,"Budapest IX. kerület, Lónyay utca 34.",31 m2,1,2 m2
276,350 000 Ft/hó,"Budapest XIII. kerület, Szent István park 21.",74 m2,2 + 1 fél,8 m2
276,1 200 000 Ft/hó,"Budapest II. kerület, Battai út",126 m2,3,15 m2
276,200 000 Ft/hó,"Budapest VI. kerület, Mozsár utca",30 m2,1,
276,210 000 Ft/hó,"Budapest XIV. kerület, Gizella út",35 m2,1,
276,260 000 Ft/hó,"Budapest XI. kerület, Kanizsai utca",65 m2,2,5 m2
277,360 000 Ft/hó,"Budapest XI. kerület, Orlay utca",52 m2,2,
277,280 000 Ft/hó,"Budapest XIV. kerület, Dorozsmai utca",66 m2,3,10 m2
277,280 000 Ft/hó,"Budapest XIII. kerület, Tomori utca",60 m2,1 + 2 fél,2 m2
277,240 000 Ft/hó,"Budapest XII. kerület, Susogó utca 4.",56 m2,2,10 m2
277,190 000 Ft/hó,"Budapest IX. kerület, Nádasdy utca 15/A",28 m2,1,2 m2
277,320 000 Ft/hó,"Budapest II. kerület, Török utca",84 m2,3,6 m2
277,550 000 Ft/hó,"Budapest II. kerület, Frankel Leó út 9.",80 m2,3,6 m2
277,150 000 Ft/hó,"Budapest XVII. kerület, Pesti út",12 m2,1,
277,450 000 Ft/hó,"Budapest IX. kerület, Üllői út",93 m2,3,8 m2
277,330 000 Ft/hó,"Budapest XIII. kerület, Reitter Ferenc utca 99.",68 m2,2,
277,380 000 Ft/hó,"Budapest I. kerület, Fő utca",81 m2,3,
277,180 000 Ft/hó,"Budapest VII. kerület, Izabella utca",31 m2,1,1 m2
277,245 000 Ft/hó,"Budapest VIII. kerület, Bezerédj utca",36 m2,1 + 1 fél,
277,170 000 Ft/hó,"Budapest XI. kerület, Holdvilág utca",22 m2,1 + 1 fél,
277,235 000 Ft/hó,"Budapest I. kerület, Ponty utca",36 m2,1,2 m2
277,400 000 Ft/hó,"Budapest VI. kerület, Dessewffy utca",60 m2,3,
277,270 000 Ft/hó,"Budapest XIII. kerület, Róbert Károly körút",38 m2,1 + 1 fél,9 m2
277,300 000 Ft/hó,"Budapest V. kerület, Október 6. utca",58 m2,1,
277,210 000 Ft/hó,"Budapest XVII. kerület, Lenkeház utca 5.",38 m2,2,5 m2
277,350 000 Ft/hó,"Budapest IX. kerület, Lechner Ödön fasor",60 m2,2,15 m2
278,800 000 Ft/hó,"Budapest XII. kerület, Dolgos utca 2.",124 m2,3 + 1 fél,8 m2
278,260 000 Ft/hó,"Budapest I. kerület, Derék utca",50 m2,2,3 m2
278,250 000 Ft/hó,"Budapest IV. kerület, Tél utca 3-7.",44 m2,2,14 m2
278,990 000 Ft/hó,"Budapest VI. kerület, Andrássy út 1.",77 m2,3,
278,230 000 Ft/hó,"Budapest V. kerület, Balassi Bálint utca 9-11.",20 m2,1,
278,370 000 Ft/hó,"Budapest VI. kerület, Andrássy út 92.",90 m2,3,
278,538 664 Ft/hó,"Budapest VI. kerület, Eötvös utca",92 m2,3,30 m2
278,440 000 Ft/hó,"Budapest XIII. kerület, Hajóépítő sétány",47 m2,2,10 m2
278,180 000 Ft/hó,"Budapest IX. kerület, Telepy utca 25.",24 m2,1 + 1 fél,
278,175 000 Ft/hó,"Budapest III. kerület, Meggyfa utca",30 m2,1,
278,200 000 Ft/hó,"Budapest VII. kerület, Péterfy Sándor utca",31 m2,1,
278,280 000 Ft/hó,"Budapest XI. kerület, Bornemissza utca",50 m2,1 + 2 fél,
278,230 000 Ft/hó,"Budapest III. kerület, Toboz utca",52 m2,1 + 1 fél,18 m2
278,330 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca 19-21.",54 m2,2,9 m2
278,85 000 Ft/hó,"Budapest XVIII. kerület, Egressy Gábor utca",8 m2,1,
278,195 000 Ft/hó,"Budapest XIV. kerület, Rákosszeg park",49 m2,2,
278,340 000 Ft/hó,"Budapest XI. kerület, Virágkertész utca 1/B",50 m2,2,6 m2
278,199 000 Ft/hó,"Budapest IX. kerület, Tompa utca 9.",39 m2,2,
278,160 000 Ft/hó,"Budapest VIII. kerület, Visi Imre utca",23 m2,1,
278,300 000 Ft/hó,"Budapest VII. kerület, Alsó erdősor",60 m2,2,
279,650 000 Ft/hó,"Budapest VI. kerület, Hajós utca",150 m2,3,4 m2
279,1 462 088 Ft/hó,"Budapest II. kerület, Bimbó út",150 m2,4,50 m2
279,290 000 Ft/hó,"Budapest XII. kerület, Nagysalló utca",54 m2,2,
279,240 000 Ft/hó,"Budapest VII. kerület, Wesselényi utca",45 m2,2,
279,220 000 Ft/hó,"Budapest III. kerület, Szentendrei út",52 m2,2,
279,230 000 Ft/hó,"Budapest XIII. kerület, Frangepán utca",36 m2,1 + 1 fél,4 m2
279,300 000 Ft/hó,"Budapest VII. kerület, Középső-Erzsébetváros",60 m2,3,
279,762 000 Ft/hó,"Budapest VIII. kerület, Reguly Antal utca",100 m2,3,
279,220 000 Ft/hó,"Budapest VII. kerület, Péterfy Sándor utca",45 m2,2,
279,600 000 Ft/hó,"Budapest IX. kerület, Üllői út",145 m2,4 + 1 fél,3 m2
279,230 000 Ft/hó,"Budapest XIV. kerület, Nagy Lajos király útja",56 m2,1 + 2 fél,
279,370 000 Ft/hó,"Budapest I. kerület, Naphegy utca",55 m2,1 + 2 fél,
279,350 000 Ft/hó,"Budapest VIII. kerület, Práter utca",110 m2,3,
279,615 616 Ft/hó,"Budapest VII. kerület, Akácfa utca",79 m2,3,
279,270 000 Ft/hó,"Budapest XI. kerület, Sasadi köz",54 m2,2,12 m2
279,1 269 708 Ft/hó,"Budapest II. kerület, Nagybányai út",165 m2,4,10 m2
279,295 000 Ft/hó,"Budapest IX. kerület, Sobieski János utca",40 m2,1,1 m2
279,460 000 Ft/hó,"Budapest XIII. kerület, Pozsonyi út",94 m2,3,1 m2
279,480 000 Ft/hó,"Budapest VI. kerület, Bajcsy-Zsilinszky út 9.",60 m2,2,6 m2
279,350 000 Ft/hó,"Budapest XI. kerület, Kanizsai utca 1.",56 m2,2,12 m2
280,205 000 Ft/hó,"Budapest XIV. kerület, Ilka utca 25-27.",37 m2,1,
280,320 000 Ft/hó,"Budapest II. kerület, Frankel Leó út",60 m2,2,
280,731 044 Ft/hó,"Budapest V. kerület, Károly körút",95 m2,3,
280,260 000 Ft/hó,"Budapest II. kerület, Mechwart tér",38 m2,1 + 1 fél,4 m2
280,340 000 Ft/hó,"Budapest XIV. kerület, Bosnyák utca",47 m2,2,20 m2
280,220 000 Ft/hó,"Budapest XIV. kerület, Angol utca",50 m2,1 + 1 fél,4 m2
280,300 000 Ft/hó,"Budapest VII. kerület, Kertész utca",70 m2,1,
280,240 000 Ft/hó,"Budapest II. kerület, Szépvölgyi út",56 m2,1 + 1 fél,
280,291 000 Ft/hó,"Budapest XVII. kerület, Kaszáló utca 87.",70 m2,3,3 m2
280,1 731 420 Ft/hó,"Budapest XII. kerület, Farkasvölgy",283 m2,5,138 m2
280,160 000 Ft/hó,"Budapest IX. kerület, Dési Huber utca",28 m2,1,
280,549 000 Ft/hó,"Budapest II. kerület, Fillér utca",78 m2,3,20 m2
280,260 000 Ft/hó,"Budapest VI. kerület, Paulay Ede utca",52 m2,2,
280,1 154 280 Ft/hó,"Budapest IX. kerület, Lechner Ödön fasor 4.",92 m2,3,36 m2
280,250 000 Ft/hó,"Budapest VIII. kerület, Corvin köz",90 m2,3,
280,250 000 Ft/hó,"Budapest VII. kerület, Rákóczi út",65 m2,2,
280,530 000 Ft/hó,"Budapest VIII. kerület, Baross utca",89 m2,3,9 m2
280,250 000 Ft/hó,"Budapest VII. kerület, Kazinczy utca",20 m2,1,
280,2 693 320 Ft/hó,"Budapest V. kerület, Hercegprímás utca",299 m2,5,9.46 m2
280,140 000 Ft/hó,"Budapest XX. kerület, Nagysándor József utca",30 m2,1,
281,140 000 Ft/hó,"Budapest XX. kerület, Nagysándor József utca",30 m2,1,
281,280 000 Ft/hó,"Budapest IX. kerület, Soroksári út",80 m2,2,
281,250 000 Ft/hó,"Budapest XII. kerület, Maros utca 50a",50 m2,2,8 m2
281,772 000 Ft/hó,"Budapest I. kerület, Attila út",79 m2,4,5 m2
281,800 000 Ft/hó,"Budapest V. kerület, Vörösmarty tér",69 m2,2,
281,654 092 Ft/hó,"Budapest VII. kerület, Belső-Erzsébetváros",81 m2,3,
281,450 000 Ft/hó,"Budapest XI. kerület, Sasad",45 m2,2,9 m2
281,250 000 Ft/hó,"Budapest II. kerület, Fazekas utca",56 m2,2 + 1 fél,1 m2
281,240 000 Ft/hó,"Budapest I. kerület, Hegyalja út",33 m2,1,
281,1 154 280 Ft/hó,"Budapest V. kerület, Lipótváros",112 m2,3,
281,577 140 Ft/hó,"Budapest II. kerület, Gárdonyi Géza út",110 m2,3,
281,490 000 Ft/hó,"Budapest VI. kerület, Bajcsy-Zsilinszky út",60 m2,2,6 m2
281,664 000 Ft/hó,"Budapest XI. kerület, Bartók Béla út",166 m2,5,3 m2
281,330 000 Ft/hó,"Budapest III. kerület, Folyóka utca 7.",67 m2,2,11 m2
281,774 000 Ft/hó,"Budapest VIII. kerület, Baross utca 20.",88 m2,3,4 m2
281,199 990 Ft/hó,"Budapest VIII. kerület, Korányi Sándor utca",45 m2,1,3 m2
281,250 000 Ft/hó,"Budapest XVII. kerület, Kvasz András utca",54 m2,2 + 1 fél,18 m2
281,230 856 Ft/hó,"Budapest VI. kerület, Révay utca",44 m2,1,
281,307 808 Ft/hó,"Budapest VII. kerület, Kazinczy utca",48 m2,2,6 m2
281,115 000 Ft/hó,"Budapest XIII. kerület, Pannónia utca 30.",27 m2,1,
282,732 968 Ft/hó,"Budapest II. kerület, Selyemakác lakópark",110 m2,4,15 m2
282,340 000 Ft/hó,"Budapest XIV. kerület, Bosnyák utca",47 m2,2,20 m2
282,346 284 Ft/hó,"Budapest I. kerület, Naphegy utca 31-33.",46 m2,1,6 m2
282,577 140 Ft/hó,"Budapest VII. kerület, Dohány utca",105 m2,4,3 m2
282,654 092 Ft/hó,"Budapest V. kerület, Október 6. utca",90 m2,3,5 m2
282,400 000 Ft/hó,"Budapest II. kerület, Noémi utca",100 m2,3 + 1 fél,
282,500 188 Ft/hó,"Budapest VIII. kerület, Corvin sétány",51 m2,2,13 m2
282,349 000 Ft/hó,"Budapest II. kerület, Endrődi Sándor utca",71 m2,2 + 1 fél,5 m2
282,180 000 Ft/hó,"Budapest XIV. kerület, Gyarmat utca",50 m2,1 + 1 fél,
282,210 000 Ft/hó,"Budapest VI. kerület, Nagymező utca",30 m2,1,
282,180 000 Ft/hó,"Budapest XIV. kerület, Amerikai út 58.",40 m2,1,2 m2
282,265 000 Ft/hó,"Budapest VII. kerület, Alsó erdősor",50 m2,2,2 m2
282,395 000 Ft/hó,"Budapest V. kerület, Kálmán Imre utca",64 m2,2,
282,450 000 Ft/hó,"Budapest V. kerület, Arany János utca",45 m2,1 + 1 fél,
282,280 000 Ft/hó,"Budapest VI. kerület, Eötvös utca",80 m2,2 + 1 fél,
282,180 000 Ft/hó,"Budapest XIII. kerület, Szent László út",35 m2,1,2 m2
282,400 000 Ft/hó,"Budapest II. kerület, Cseppkő utca",82 m2,3,6 m2
282,345 000 Ft/hó,"Budapest IX. kerület, Lónyay utca",55 m2,2,50 m2
282,199 000 Ft/hó,"Budapest VII. kerület, Hutyra Ferenc utca",41 m2,1,1 m2
282,990 000 Ft/hó,"Budapest V. kerület, Petőfi Sándor utca",127 m2,3,1 m2
283,310 000 Ft/hó,"Budapest XII. kerület, Szendrő utca",66 m2,2 + 1 fél,6 m2
283,795 000 Ft/hó,"Budapest II. kerület, Törökvész lejtő",175 m2,6,20 m2
283,210 000 Ft/hó,"Budapest III. kerület, Raktár utca",50 m2,2,
283,270 000 Ft/hó,"Budapest VI. kerület, Felső erdősor",68 m2,2,
283,384 760 Ft/hó,"Budapest VI. kerület, Király utca",66 m2,2,
283,550 000 Ft/hó,"Budapest VI. kerület, Andrássy út",55 m2,1 + 1 fél,
283,290 000 Ft/hó,"Budapest XII. kerület, Szendrő utca",56 m2,1 + 1 fél,18 m2
283,2 116 180 Ft/hó,"Budapest VI. kerület, Szív utca",135 m2,4,10 m2
283,599 000 Ft/hó,"Budapest I. kerület, Zsolt utca",80 m2,3,7 m2
283,1 346 660 Ft/hó,"Budapest II. kerület, Szemlőhegy",110 m2,4,20 m2
283,250 000 Ft/hó,"Budapest VII. kerület, Jósika utca",35 m2,1,
283,210 000 Ft/hó,"Budapest XV. kerület, Nyírpalota út",36 m2,1 + 1 fél,
283,250 000 Ft/hó,"Budapest I. kerület, Víziváros",53 m2,2,
283,1 077 328 Ft/hó,"Budapest VI. kerület, Podmaniczky utca",103 m2,4,13 m2
283,740 000 Ft/hó,"Budapest V. kerület, Lipótváros",85 m2,3,
283,350 000 Ft/hó,"Budapest XII. kerület, Farkasvölgy",90 m2,3,10 m2
283,430 000 Ft/hó,"Budapest VIII. kerület, Salétrom utca",72 m2,2,2 m2
283,250 000 Ft/hó,"Budapest II. kerület, Bimbó út 230.",46 m2,1 + 1 fél,7 m2
283,350 000 Ft/hó,"Budapest II. kerület, Csalán út",85 m2,2,15 m2
283,1 077 328 Ft/hó,"Budapest II. kerület, Törökvész",126 m2,3,45 m2
284,220 000 Ft/hó,"Budapest II. kerület, Víziváros",31 m2,1,
284,961 900 Ft/hó,"Budapest II. kerület, Szépilona",110 m2,4,20 m2
284,557 902 Ft/hó,"Budapest VII. kerület, Károly körút",100 m2,4,2 m2
284,346 284 Ft/hó,"Budapest VII. kerület, Dohány utca",60 m2,2 + 1 fél,
284,290 000 Ft/hó,"Budapest III. kerület, Folyamőr utca",46 m2,2,10 m2
284,850 000 Ft/hó,"Budapest VI. kerület, Andrássy út",97 m2,3,6 m2
284,575 000 Ft/hó,"Budapest V. kerület, Szemere utca",92 m2,3,16 m2
284,270 000 Ft/hó,"Budapest VIII. kerület, Kisfaludy utca 28.",84 m2,2,
284,1 135 042 Ft/hó,"Budapest VI. kerület, Csengery utca",170 m2,4,
284,4 617 120 Ft/hó,"Budapest VI. kerület, Belső-Terézváros",300 m2,4,30 m2
284,1 115 804 Ft/hó,"Budapest III. kerület, Remetehegy",110 m2,4,60 m2
284,280 000 Ft/hó,"Budapest XIII. kerület, Népfürdő utca",52 m2,1 + 1 fél,50 m2
284,245 000 Ft/hó,"Budapest VII. kerület, Kertész utca",33 m2,1,
284,400 000 Ft/hó,"Budapest VII. kerület, Péterfy Sándor utca",78 m2,2 + 1 fél,4 m2
284,698 000 Ft/hó,"Budapest XII. kerület, Németvölgy",106 m2,4,4 m2
284,577 140 Ft/hó,"Budapest II. kerület, II/A kerület - Budaliget",190 m2,6,
284,250 000 Ft/hó,"Budapest VIII. kerület, Krúdy utca 12.",42 m2,2,
284,1 077 328 Ft/hó,"Budapest V. kerület, Királyi Pál utca",116 m2,4,3 m2
284,750 282 Ft/hó,"Budapest VI. kerület, Kodály körönd",78 m2,2,
284,425 000 Ft/hó,"Budapest XII. kerület, Abos utca",69 m2,3,9 m2
285,200 000 Ft/hó,"Budapest VII. kerület, Rumbach Sebestyén utca",50 m2,2,
285,654 092 Ft/hó,"Budapest V. kerület, Kecskeméti utca",90 m2,2,
285,300 000 Ft/hó,"Budapest VIII. kerület, Üllői út",90 m2,3,
285,1 154 280 Ft/hó,"Budapest V. kerület, Nádor utca",105 m2,3,
285,496 340 Ft/hó,"Budapest XI. kerület, Budapart tér",69 m2,3,34.71 m2
285,750 282 Ft/hó,"Budapest V. kerület, Falk Miksa utca",80 m2,3,
285,190 000 Ft/hó,"Budapest XI. kerület, Kondorosi út",30 m2,1 + 1 fél,
285,300 000 Ft/hó,"Budapest IX. kerület, Ipar utca",67 m2,2,
285,460 000 Ft/hó,"Budapest IX. kerület, Knézits utca",55 m2,2,
285,180 000 Ft/hó,"Budapest XIII. kerület, Kárpát utca",35 m2,1,
285,270 000 Ft/hó,"Budapest I. kerület, Attila út",39 m2,2,
285,327 046 Ft/hó,"Budapest IX. kerület, Lechner Ödön fasor 1.",56 m2,1 + 1 fél,8 m2
285,270 000 Ft/hó,"Budapest III. kerület, Hunor utca 24.",43 m2,1 + 1 fél,
285,1 539 040 Ft/hó,"Budapest IX. kerület, Lechner Ödön fasor",168 m2,3,199 m2
285,280 000 Ft/hó,"Budapest VI. kerület, Király utca",62 m2,2,
285,200 000 Ft/hó,"Budapest VIII. kerület, Koszorú utca",32 m2,1,
285,200 000 Ft/hó,"Budapest XIV. kerület, Herminamező",78 m2,3,
285,325 000 Ft/hó,"Budapest VI. kerület, Szondi utca",70 m2,3,3 m2
285,590 000 Ft/hó,"Budapest XI. kerület, Iglói utca",75 m2,3,8 m2
